,fold,fam,id
21832,srp,tmRNA,tmRNA_Neis.meni._TRW-122587_1-363
21833,srp,tmRNA,tmRNA_Neis.meni._TRW-272831_1-363
21834,srp,tmRNA,tmRNA_Neph.oliv._AF137379-1_1-327
21835,srp,tmRNA,tmRNA_Neph.oliv._AF137379-2_1-327
21836,srp,tmRNA,tmRNA_Nitr.euro._BX321865_1-360
21837,srp,tmRNA,tmRNA_Nitr.mult._CP000103_1-362
21838,srp,tmRNA,tmRNA_Noca.farc._AP006618_1-368
21839,srp,tmRNA,tmRNA_Nost.punc._TRW-63737_1-390
21840,srp,tmRNA,tmRNA_Nost.spec._BA000019_1-390
21841,srp,tmRNA,tmRNA_Ocea.ihey._BA000028_1-364
21842,srp,tmRNA,tmRNA_Odon.sine._TRW-2839_1-371
21843,srp,tmRNA,tmRNA_Odon.sine._Z67753_1-368
21844,srp,tmRNA,tmRNA_Oeno.oeni._TRW-203123_1-350
21845,srp,tmRNA,tmRNA_Onio.yell._AP006628_1-423
21846,srp,tmRNA,tmRNA_Paen.larv._TRW-1464_1-367
21847,srp,tmRNA,tmRNA_Pant.stew._TRW-66269_1-363
21848,srp,tmRNA,tmRNA_Para.symb._BX908798_1-405
21849,srp,tmRNA,tmRNA_Pedi.pent._CP000422_1-369
21850,srp,tmRNA,tmRNA_Pelo.carb._CP000142_1-358
21851,srp,tmRNA,tmRNA_Phot.asym._TRW-291112_1-364
21852,srp,tmRNA,tmRNA_Phot.lumi._BX571870_1-364
21853,srp,tmRNA,tmRNA_Phot.prof._CR378665_1-368
21854,srp,tmRNA,tmRNA_Pola.spec._CP000316_1-387
21855,srp,tmRNA,tmRNA_Porp.ging._TRW-242619_1-407
21856,srp,tmRNA,tmRNA_Porp.purp._TRW-2787_1-323
21857,srp,tmRNA,tmRNA_Prev.inte._TRW-246198_1-400
21858,srp,tmRNA,tmRNA_Prop.acne._AE017283_1-371
21859,srp,tmRNA,tmRNA_Prop.acne._TRW-1747-1_1-371
21860,srp,tmRNA,tmRNA_Prop.acne._TRW-1747-2_1-353
21861,srp,tmRNA,tmRNA_Prot.mira._TRW-584_1-367
21862,srp,tmRNA,tmRNA_Pseu.aeru._AE004091_1-353
21863,srp,tmRNA,tmRNA_Pseu.aeru._CP000438_1-353
21864,srp,tmRNA,tmRNA_Pseu.atla._CP000388_1-357
21865,srp,tmRNA,tmRNA_Pseu.ento._CT573326_1-392
21866,srp,tmRNA,tmRNA_Pseu.fluo._CP000076_1-394
21867,srp,tmRNA,tmRNA_Pseu.fluo._TRW-216595_1-397
21868,srp,tmRNA,tmRNA_Pseu.halo._CR954246_1-357
21869,srp,tmRNA,tmRNA_Pseu.puti._AE015451_1-399
21870,srp,tmRNA,tmRNA_Pseu.syri._AE016853_1-388
21871,srp,tmRNA,tmRNA_Pseu.syri._CP000058_1-388
21872,srp,tmRNA,tmRNA_Pseu.syri._CP000075_1-392
21873,srp,tmRNA,tmRNA_Rals.eutr._CP000090_1-360
21874,srp,tmRNA,tmRNA_Rals.meta._CP000352_1-360
21875,srp,tmRNA,tmRNA_Rals.sola._AL646052_1-360
21876,srp,tmRNA,tmRNA_Rals.sola._AL646061_1-357
21877,srp,tmRNA,tmRNA_Rubr.gela._TRW-279263_1-372
21878,srp,tmRNA,tmRNA_Rubr.xyla._CP000386_1-360
21879,srp,tmRNA,tmRNA_Rubr.xyla._TRW-266117_1-360
21880,srp,tmRNA,tmRNA_Rumi.albu._TRW-246199_1-354
21881,srp,tmRNA,tmRNA_Sacc.degr._CP000282_1-389
21882,srp,tmRNA,tmRNA_Sali.rube._CP000159_1-369
21883,srp,tmRNA,tmRNA_Salm.bong._TRW-218493_1-363
21884,srp,tmRNA,tmRNA_Salm.ente._AE014613_1-363
21885,srp,tmRNA,tmRNA_Salm.ente._AE017220_1-363
21886,srp,tmRNA,tmRNA_Salm.ente._AL627276_1-363
21887,srp,tmRNA,tmRNA_Salm.ente._CP000026_1-363
21888,srp,tmRNA,tmRNA_Salm.ente._TRW-149539_1-363
21889,srp,tmRNA,tmRNA_Salm.ente._TRW-295319_1-363
21890,srp,tmRNA,tmRNA_Salm.ente._TRW-321314_1-363
21891,srp,tmRNA,tmRNA_Salm.ente._TRW-59204_1-363
21892,srp,tmRNA,tmRNA_Salm.typh._AY316313_1-363
21893,srp,tmRNA,tmRNA_Salm.typh._AY319520_1-363
21894,srp,tmRNA,tmRNA_Serr.marc._TRW-273526_1-364
21895,srp,tmRNA,tmRNA_Shew.amaz._CP000507_1-356
21896,srp,tmRNA,tmRNA_Shew.balt._TRW-325240_1-356
21897,srp,tmRNA,tmRNA_Shew.deni._CP000302_1-355
21898,srp,tmRNA,tmRNA_Shew.frig._CP000447_1-356
21899,srp,tmRNA,tmRNA_Shew.onei._AX048560_1-355
21900,srp,tmRNA,tmRNA_Shew.putr._TRW-319224_1-356
21901,srp,tmRNA,tmRNA_Shew.spec._CP000444_1-355
21902,srp,tmRNA,tmRNA_Shew.spec._CP000446_1-355
21903,srp,tmRNA,tmRNA_Shew.spec._CP000469_1-355
21904,srp,tmRNA,tmRNA_Shew.spec._TRW-323850_1-356
21905,srp,tmRNA,tmRNA_Shig.dyse._CP000034_1-363
21906,srp,tmRNA,tmRNA_Shig.dyse._TRW-358708_1-363
21907,srp,tmRNA,tmRNA_Shig.flex._AE005674_1-363
21908,srp,tmRNA,tmRNA_Shig.flex._AE014073_1-363
21909,srp,tmRNA,tmRNA_Shig.flex._CP000266_1-363
21910,srp,tmRNA,tmRNA_Shig.sonn._CP000038_1-363
21911,srp,tmRNA,tmRNA_Soda.glos._AP008232_1-384
21912,srp,tmRNA,tmRNA_Soli.usit._CP000473_1-352
21913,srp,tmRNA,tmRNA_Spir.citr._AM285321_1-424
21914,srp,tmRNA,tmRNA_Spir.kunk._TRW-273035_1-424
21915,srp,tmRNA,tmRNA_Stap.aure._BA000017_1-362
21916,srp,tmRNA,tmRNA_Stap.aure._BA000018_1-362
21917,srp,tmRNA,tmRNA_Stap.epid._AF375586_1-311
21918,srp,tmRNA,tmRNA_Stap.epid._TRW-1282-1_1-361
21919,srp,tmRNA,tmRNA_Stap.epid._TRW-1282-2_1-362
21920,srp,tmRNA,tmRNA_Stap.epid._TRW-176280_1-361
21921,srp,tmRNA,tmRNA_Sten.malt._TRW-40324_1-354
21922,srp,tmRNA,tmRNA_Stre.agal._AE014233_1-350
21923,srp,tmRNA,tmRNA_Stre.agal._TRW-1311_1-350
21924,srp,tmRNA,tmRNA_Stre.aure._AY616521_1-382
21925,srp,tmRNA,tmRNA_Stre.coll._AY485228_1-386
21926,srp,tmRNA,tmRNA_Stre.equi._TRW-1336_1-349
21927,srp,tmRNA,tmRNA_Stre.equi._TRW-40041_1-349
21928,srp,tmRNA,tmRNA_Stre.miti._TRW-246201_1-348
21929,srp,tmRNA,tmRNA_Stre.muta._TRW-210007_1-349
21930,srp,tmRNA,tmRNA_Stre.pneu._AE008453_1-348
21931,srp,tmRNA,tmRNA_Stre.pneu._TRW-1313_1-348
21932,srp,tmRNA,tmRNA_Stre.pneu._TRW-216600_1-348
21933,srp,tmRNA,tmRNA_Stre.pyog._AE006568_1-345
21934,srp,tmRNA,tmRNA_Stre.pyog._AE010048_1-348
21935,srp,tmRNA,tmRNA_Stre.pyog._TRW-1314-1_1-348
21936,srp,tmRNA,tmRNA_Stre.pyog._TRW-1314-2_1-350
21937,srp,tmRNA,tmRNA_Stre.scab._TRW-1883_1-402
21938,srp,tmRNA,tmRNA_Stre.sobr._TRW-246202_1-349
21939,srp,tmRNA,tmRNA_Stre.suis._TRW-218494_1-354
21940,srp,tmRNA,tmRNA_Stre.suis._TRW-286604_1-348
21941,srp,tmRNA,tmRNA_Stre.ther._CP000024_1-350
21942,srp,tmRNA,tmRNA_Stre.ther._CP000419_1-350
21943,srp,tmRNA,tmRNA_Stre.uber._TRW-218495_1-350
21944,srp,tmRNA,tmRNA_Sulf.azor._TRW-204536_1-351
21945,srp,tmRNA,tmRNA_Syne.spec._AB003477_1-394
21946,srp,tmRNA,tmRNA_Syne.spec._D90916_1-396
21947,srp,tmRNA,tmRNA_Syne.spec._TRW-32049_1-396
21948,srp,tmRNA,tmRNA_Synt.acid._CP000252_1-356
21949,srp,tmRNA,tmRNA_Tann.fors._TRW-203275_1-400
21950,srp,tmRNA,tmRNA_Thal.pseu._TRW-296543_1-344
21951,srp,tmRNA,tmRNA_Thal.weis._AF049491_1-348
21952,srp,tmRNA,tmRNA_Ther.comm._TRW-289377_1-355
21953,srp,tmRNA,tmRNA_Ther.elon._BA000039_1-386
21954,srp,tmRNA,tmRNA_Ther.fusc._CP000088_1-372
21955,srp,tmRNA,tmRNA_Ther.neap._TRW-309803_1-357
21956,srp,tmRNA,tmRNA_Ther.rose._TRW-309801_1-353
21957,srp,tmRNA,tmRNA_Ther.teng._AE013063_1-351
21958,srp,tmRNA,tmRNA_Ther.ther._TRW-300852_1-349
21959,srp,tmRNA,tmRNA_Ther.ther._Y15063_1-349
21960,srp,tmRNA,tmRNA_Ther.yell._TRW-289376_1-350
21961,srp,tmRNA,tmRNA_Thio.crun._CP000109_1-358
21962,srp,tmRNA,tmRNA_Trem.prin._AF481102_1-264
21963,srp,tmRNA,tmRNA_Trep.dent._AE017226_1-351
21964,srp,tmRNA,tmRNA_Trep.pall._TRW-243276_1-354
21965,srp,tmRNA,tmRNA_Tric.eryt._CP000393_1-398
21966,srp,tmRNA,tmRNA_Urea.parv._AE002154_1-413
21967,srp,tmRNA,tmRNA_Verr.spin._TRW-240016_1-356
21968,srp,tmRNA,tmRNA_Vibr.chol._AE004170_1-367
21969,srp,tmRNA,tmRNA_Vibr.chol._U39068_1-367
21970,srp,tmRNA,tmRNA_Vibr.fisc._CP000020_1-367
21971,srp,tmRNA,tmRNA_Vibr.spec._TRW-345075_1-368
21972,srp,tmRNA,tmRNA_Vibr.vuln._AE016795_1-367
21973,srp,tmRNA,tmRNA_Wigg.glos._BA000021_1-365
21974,srp,tmRNA,tmRNA_Xant.axon._AE011783_1-397
21975,srp,tmRNA,tmRNA_Xant.camp._AE012247_1-397
21976,srp,tmRNA,tmRNA_Xant.camp._AM039952_1-397
21977,srp,tmRNA,tmRNA_Xant.oryz._AE013598_1-397
21978,srp,tmRNA,tmRNA_Xyle.fast._AE003849_1-355
21979,srp,tmRNA,tmRNA_Xyle.fast._AE004078_1-355
21980,srp,tmRNA,tmRNA_Xyle.fast._TRW-155919_1-355
21981,srp,tmRNA,tmRNA_Yers.berc._TRW-349968_1-381
21982,srp,tmRNA,tmRNA_Yers.fred._TRW-349966_1-363
21983,srp,tmRNA,tmRNA_Yers.inte._TRW-349965_1-381
21984,srp,tmRNA,tmRNA_Yers.moll._TRW-349967_1-381
21985,srp,tmRNA,tmRNA_Yers.pest._AE009952_1-364
21986,srp,tmRNA,tmRNA_Yers.pest._AE017042_1-364
21987,srp,tmRNA,tmRNA_Yers.pest._AL590842_1-364
21988,srp,tmRNA,tmRNA_Yers.pest._CP000305_1-364
21989,srp,tmRNA,tmRNA_Yers.pest._CP000308_1-364
21990,srp,tmRNA,tmRNA_Yers.pseu._AR948532_1-364
21991,srp,tmRNA,tmRNA_envi.sequ._TRW-2-1_1-365
21992,srp,tmRNA,tmRNA_envi.sequ._TRW-2-2_1-356
21993,srp,tmRNA,tmRNA_envi.sequ._TRW-204433_1-356
21994,srp,tmRNA,tmRNA_envi.sequ._TRW-259292_1-355
21995,srp,tmRNA,tmRNA_envi.sequ._TRW-300695-2_1-345
21996,srp,tmRNA,tmRNA_envi.sequ._TRW-32045-2_1-345
21997,srp,tmRNA,tmRNA_envi.sequ._TRW-32045-3_1-350
21998,srp,tmRNA,tmRNA_envi.sequ._TRW-351057-3_1-355
21999,srp,tmRNA,tmRNA_envi.sequ._TRW-356-1_1-289
22000,srp,tmRNA,tmRNA_envi.sequ._TRW-363179_1-348
22001,srp,tmRNA,tmRNA_uncu.bact._TRW-135621-1_1-397
22002,srp,tmRNA,tmRNA_uncu.bact._TRW-32033-1_1-354
22003,srp,tmRNA,tmRNA_uncu.bact._TRW-32045-4_1-369
22004,srp,tmRNA,tmRNA_uncu.bact._TRW-383630-1_1-364
22005,srp,tmRNA,tmRNA_uncu.bact._TRW-45456_1-408
22006,srp,tmRNA,tmRNA_uncu.bact._TRW-72274-1_1-359
22007,srp,tmRNA,tmRNA_uncu.bact._TRW-72274-2_1-359
22008,srp,tmRNA,tmRNA_uncu.bact._TRW-80840-2_1-379
22009,srp,tmRNA,tmRNA_uncu.bact._TRW-80840-3_1-379
22010,tRNA,16s,16s_A.fulgidus_domain2
22011,tRNA,16s,16s_A.fulgidus_domain3
22012,tRNA,16s,16s_A.fulgidus_domain4
22013,tRNA,16s,16s_A.pyrophilus_domain2
22014,tRNA,16s,16s_A.pyrophilus_domain4
22015,tRNA,16s,16s_B.burgdorferi_domain2
22016,tRNA,16s,16s_B.burgdorferi_domain3
22017,tRNA,16s,16s_B.burgdorferi_domain4
22018,tRNA,16s,16s_B.subtilis_domain2
22019,tRNA,16s,16s_B.subtilis_domain3
22020,tRNA,16s,16s_B.subtilis_domain4
22021,tRNA,16s,16s_C.elegans_domain1
22022,tRNA,16s,16s_C.elegans_domain2
22023,tRNA,16s,16s_C.elegans_domain3
22024,tRNA,16s,16s_C.elegans_domain4
22025,tRNA,16s,16s_C.psittaci_domain2
22026,tRNA,16s,16s_C.psittaci_domain3
22027,tRNA,16s,16s_C.psittaci_domain4
22028,tRNA,16s,16s_C.reinhardtii.chloro_domain1
22029,tRNA,16s,16s_C.reinhardtii.chloro_domain2
22030,tRNA,16s,16s_C.reinhardtii.chloro_domain3
22031,tRNA,16s,16s_C.reinhardtii.chloro_domain4
22032,tRNA,16s,16s_C.reinhardtii.mito_domain1
22033,tRNA,16s,16s_C.reinhardtii.mito_domain2
22034,tRNA,16s,16s_C.reinhardtii.mito_domain3
22035,tRNA,16s,16s_C.reinhardtii.mito_domain4
22036,tRNA,16s,16s_D.melanogaster_domain4
22037,tRNA,16s,16s_E.coli_domain2
22038,tRNA,16s,16s_E.coli_domain3
22039,tRNA,16s,16s_E.coli_domain4
22040,tRNA,16s,16s_F.ananassa_domain3
22041,tRNA,16s,16s_F.ananassa_domain4
22042,tRNA,16s,16s_G.intestinalis_domain1
22043,tRNA,16s,16s_G.intestinalis_domain2
22044,tRNA,16s,16s_G.intestinalis_domain3
22045,tRNA,16s,16s_G.intestinalis_domain4
22046,tRNA,16s,16s_H.sapiens.mito_domain1
22047,tRNA,16s,16s_H.sapiens.mito_domain2
22048,tRNA,16s,16s_H.sapiens.mito_domain3
22049,tRNA,16s,16s_H.sapiens.mito_domain4
22050,tRNA,16s,16s_H.sapiens_domain3
22051,tRNA,16s,16s_H.sapiens_domain4
22052,tRNA,16s,16s_H.volcanii_domain1
22053,tRNA,16s,16s_H.volcanii_domain2
22054,tRNA,16s,16s_H.volcanii_domain3
22055,tRNA,16s,16s_H.volcanii_domain4
22056,tRNA,16s,16s_M.polymorpha_domain2
22057,tRNA,16s,16s_M.polymorpha_domain3
22058,tRNA,16s,16s_M.polymorpha_domain4
22059,tRNA,16s,16s_P.occultum_domain2
22060,tRNA,16s,16s_P.occultum_domain3
22061,tRNA,16s,16s_P.occultum_domain4
22062,tRNA,16s,16s_P.staleyi_domain2
22063,tRNA,16s,16s_P.staleyi_domain3
22064,tRNA,16s,16s_P.staleyi_domain4
22065,tRNA,16s,16s_S.cerevisiae_domain3
22066,tRNA,16s,16s_S.cerevisiae_domain4
22067,tRNA,16s,16s_T.gondii_domain3
22068,tRNA,16s,16s_T.gondii_domain4
22069,tRNA,16s,16s_T.maritima_domain2
22070,tRNA,16s,16s_T.maritima_domain3
22071,tRNA,16s,16s_T.maritima_domain4
22072,tRNA,16s,16s_Z.mays_domain1
22073,tRNA,16s,16s_Z.mays_domain2
22074,tRNA,16s,16s_Z.mays_domain3
22075,tRNA,16s,16s_Z.mays_domain4
22076,tRNA,16s,16s_A.fulgidus_domain2
22077,tRNA,16s,16s_A.fulgidus_domain3
22078,tRNA,16s,16s_A.fulgidus_domain4
22079,tRNA,16s,16s_A.pyrophilus_domain2
22080,tRNA,16s,16s_A.pyrophilus_domain4
22081,tRNA,16s,16s_B.burgdorferi_domain2
22082,tRNA,16s,16s_B.burgdorferi_domain3
22083,tRNA,16s,16s_B.burgdorferi_domain4
22084,tRNA,16s,16s_B.subtilis_domain2
22085,tRNA,16s,16s_B.subtilis_domain3
22086,tRNA,16s,16s_B.subtilis_domain4
22087,tRNA,16s,16s_C.elegans_domain1
22088,tRNA,16s,16s_C.elegans_domain2
22089,tRNA,16s,16s_C.elegans_domain3
22090,tRNA,16s,16s_C.elegans_domain4
22091,tRNA,16s,16s_C.psittaci_domain2
22092,tRNA,16s,16s_C.psittaci_domain3
22093,tRNA,16s,16s_C.psittaci_domain4
22094,tRNA,16s,16s_C.reinhardtii.chloro_domain1
22095,tRNA,16s,16s_C.reinhardtii.chloro_domain2
22096,tRNA,16s,16s_C.reinhardtii.chloro_domain3
22097,tRNA,16s,16s_C.reinhardtii.chloro_domain4
22098,tRNA,16s,16s_C.reinhardtii.mito_domain1
22099,tRNA,16s,16s_C.reinhardtii.mito_domain2
22100,tRNA,16s,16s_C.reinhardtii.mito_domain3
22101,tRNA,16s,16s_C.reinhardtii.mito_domain4
22102,tRNA,16s,16s_D.melanogaster_domain4
22103,tRNA,16s,16s_E.coli_domain2
22104,tRNA,16s,16s_E.coli_domain3
22105,tRNA,16s,16s_E.coli_domain4
22106,tRNA,16s,16s_F.ananassa_domain3
22107,tRNA,16s,16s_F.ananassa_domain4
22108,tRNA,16s,16s_G.intestinalis_domain1
22109,tRNA,16s,16s_G.intestinalis_domain2
22110,tRNA,16s,16s_G.intestinalis_domain3
22111,tRNA,16s,16s_G.intestinalis_domain4
22112,tRNA,16s,16s_H.sapiens.mito_domain1
22113,tRNA,16s,16s_H.sapiens.mito_domain2
22114,tRNA,16s,16s_H.sapiens.mito_domain3
22115,tRNA,16s,16s_H.sapiens.mito_domain4
22116,tRNA,16s,16s_H.sapiens_domain3
22117,tRNA,16s,16s_H.sapiens_domain4
22118,tRNA,16s,16s_H.volcanii_domain1
22119,tRNA,16s,16s_H.volcanii_domain2
22120,tRNA,16s,16s_H.volcanii_domain3
22121,tRNA,16s,16s_H.volcanii_domain4
22122,tRNA,16s,16s_M.polymorpha_domain2
22123,tRNA,16s,16s_M.polymorpha_domain3
22124,tRNA,16s,16s_M.polymorpha_domain4
22125,tRNA,16s,16s_P.occultum_domain2
22126,tRNA,16s,16s_P.occultum_domain3
22127,tRNA,16s,16s_P.occultum_domain4
22128,tRNA,16s,16s_P.staleyi_domain2
22129,tRNA,16s,16s_P.staleyi_domain3
22130,tRNA,16s,16s_P.staleyi_domain4
22131,tRNA,16s,16s_S.cerevisiae_domain3
22132,tRNA,16s,16s_S.cerevisiae_domain4
22133,tRNA,16s,16s_T.gondii_domain3
22134,tRNA,16s,16s_T.gondii_domain4
22135,tRNA,16s,16s_T.maritima_domain2
22136,tRNA,16s,16s_T.maritima_domain3
22137,tRNA,16s,16s_T.maritima_domain4
22138,tRNA,16s,16s_Z.mays_domain1
22139,tRNA,16s,16s_Z.mays_domain2
22140,tRNA,16s,16s_Z.mays_domain3
22141,tRNA,16s,16s_Z.mays_domain4
22142,tRNA,16s,16s_A.fulgidus_domain2
22143,tRNA,16s,16s_A.fulgidus_domain3
22144,tRNA,16s,16s_A.fulgidus_domain4
22145,tRNA,16s,16s_A.pyrophilus_domain2
22146,tRNA,16s,16s_A.pyrophilus_domain4
22147,tRNA,16s,16s_B.burgdorferi_domain2
22148,tRNA,16s,16s_B.burgdorferi_domain3
22149,tRNA,16s,16s_B.burgdorferi_domain4
22150,tRNA,16s,16s_B.subtilis_domain2
22151,tRNA,16s,16s_B.subtilis_domain3
22152,tRNA,16s,16s_B.subtilis_domain4
22153,tRNA,16s,16s_C.elegans_domain1
22154,tRNA,16s,16s_C.elegans_domain2
22155,tRNA,16s,16s_C.elegans_domain3
22156,tRNA,16s,16s_C.elegans_domain4
22157,tRNA,16s,16s_C.psittaci_domain2
22158,tRNA,16s,16s_C.psittaci_domain3
22159,tRNA,16s,16s_C.psittaci_domain4
22160,tRNA,16s,16s_C.reinhardtii.chloro_domain1
22161,tRNA,16s,16s_C.reinhardtii.chloro_domain2
22162,tRNA,16s,16s_C.reinhardtii.chloro_domain3
22163,tRNA,16s,16s_C.reinhardtii.chloro_domain4
22164,tRNA,16s,16s_C.reinhardtii.mito_domain1
22165,tRNA,16s,16s_C.reinhardtii.mito_domain2
22166,tRNA,16s,16s_C.reinhardtii.mito_domain3
22167,tRNA,16s,16s_C.reinhardtii.mito_domain4
22168,tRNA,16s,16s_D.melanogaster_domain4
22169,tRNA,16s,16s_E.coli_domain2
22170,tRNA,16s,16s_E.coli_domain3
22171,tRNA,16s,16s_E.coli_domain4
22172,tRNA,16s,16s_F.ananassa_domain3
22173,tRNA,16s,16s_F.ananassa_domain4
22174,tRNA,16s,16s_G.intestinalis_domain1
22175,tRNA,16s,16s_G.intestinalis_domain2
22176,tRNA,16s,16s_G.intestinalis_domain3
22177,tRNA,16s,16s_G.intestinalis_domain4
22178,tRNA,16s,16s_H.sapiens.mito_domain1
22179,tRNA,16s,16s_H.sapiens.mito_domain2
22180,tRNA,16s,16s_H.sapiens.mito_domain3
22181,tRNA,16s,16s_H.sapiens.mito_domain4
22182,tRNA,16s,16s_H.sapiens_domain3
22183,tRNA,16s,16s_H.sapiens_domain4
22184,tRNA,16s,16s_H.volcanii_domain1
22185,tRNA,16s,16s_H.volcanii_domain2
22186,tRNA,16s,16s_H.volcanii_domain3
22187,tRNA,16s,16s_H.volcanii_domain4
22188,tRNA,16s,16s_M.polymorpha_domain2
22189,tRNA,16s,16s_M.polymorpha_domain3
22190,tRNA,16s,16s_M.polymorpha_domain4
22191,tRNA,16s,16s_P.occultum_domain2
22192,tRNA,16s,16s_P.occultum_domain3
22193,tRNA,16s,16s_P.occultum_domain4
22194,tRNA,16s,16s_P.staleyi_domain2
22195,tRNA,16s,16s_P.staleyi_domain3
22196,tRNA,16s,16s_P.staleyi_domain4
22197,tRNA,16s,16s_S.cerevisiae_domain3
22198,tRNA,16s,16s_S.cerevisiae_domain4
22199,tRNA,16s,16s_T.gondii_domain3
22200,tRNA,16s,16s_T.gondii_domain4
22201,tRNA,16s,16s_T.maritima_domain2
22202,tRNA,16s,16s_T.maritima_domain3
22203,tRNA,16s,16s_T.maritima_domain4
22204,tRNA,16s,16s_Z.mays_domain1
22205,tRNA,16s,16s_Z.mays_domain2
22206,tRNA,16s,16s_Z.mays_domain3
22207,tRNA,16s,16s_Z.mays_domain4
22208,tRNA,16s,16s_A.fulgidus_domain2
22209,tRNA,16s,16s_A.fulgidus_domain3
22210,tRNA,16s,16s_A.fulgidus_domain4
22211,tRNA,16s,16s_A.pyrophilus_domain2
22212,tRNA,16s,16s_A.pyrophilus_domain4
22213,tRNA,16s,16s_B.burgdorferi_domain2
22214,tRNA,16s,16s_B.burgdorferi_domain3
22215,tRNA,16s,16s_B.burgdorferi_domain4
22216,tRNA,16s,16s_B.subtilis_domain2
22217,tRNA,16s,16s_B.subtilis_domain3
22218,tRNA,16s,16s_B.subtilis_domain4
22219,tRNA,16s,16s_C.elegans_domain1
22220,tRNA,16s,16s_C.elegans_domain2
22221,tRNA,16s,16s_C.elegans_domain3
22222,tRNA,16s,16s_C.elegans_domain4
22223,tRNA,16s,16s_C.psittaci_domain2
22224,tRNA,16s,16s_C.psittaci_domain3
22225,tRNA,16s,16s_C.psittaci_domain4
22226,tRNA,16s,16s_C.reinhardtii.chloro_domain1
22227,tRNA,16s,16s_C.reinhardtii.chloro_domain2
22228,tRNA,16s,16s_C.reinhardtii.chloro_domain3
22229,tRNA,16s,16s_C.reinhardtii.chloro_domain4
22230,tRNA,16s,16s_C.reinhardtii.mito_domain1
22231,tRNA,16s,16s_C.reinhardtii.mito_domain2
22232,tRNA,16s,16s_C.reinhardtii.mito_domain3
22233,tRNA,16s,16s_C.reinhardtii.mito_domain4
22234,tRNA,16s,16s_D.melanogaster_domain4
22235,tRNA,16s,16s_E.coli_domain2
22236,tRNA,16s,16s_E.coli_domain3
22237,tRNA,16s,16s_E.coli_domain4
22238,tRNA,16s,16s_F.ananassa_domain3
22239,tRNA,16s,16s_F.ananassa_domain4
22240,tRNA,16s,16s_G.intestinalis_domain1
22241,tRNA,16s,16s_G.intestinalis_domain2
22242,tRNA,16s,16s_G.intestinalis_domain3
22243,tRNA,16s,16s_G.intestinalis_domain4
22244,tRNA,16s,16s_H.sapiens.mito_domain1
22245,tRNA,16s,16s_H.sapiens.mito_domain2
22246,tRNA,16s,16s_H.sapiens.mito_domain3
22247,tRNA,16s,16s_H.sapiens.mito_domain4
22248,tRNA,16s,16s_H.sapiens_domain3
22249,tRNA,16s,16s_H.sapiens_domain4
22250,tRNA,16s,16s_H.volcanii_domain1
22251,tRNA,16s,16s_H.volcanii_domain2
22252,tRNA,16s,16s_H.volcanii_domain3
22253,tRNA,16s,16s_H.volcanii_domain4
22254,tRNA,16s,16s_M.polymorpha_domain2
22255,tRNA,16s,16s_M.polymorpha_domain3
22256,tRNA,16s,16s_M.polymorpha_domain4
22257,tRNA,16s,16s_P.occultum_domain2
22258,tRNA,16s,16s_P.occultum_domain3
22259,tRNA,16s,16s_P.occultum_domain4
22260,tRNA,16s,16s_P.staleyi_domain2
22261,tRNA,16s,16s_P.staleyi_domain3
22262,tRNA,16s,16s_P.staleyi_domain4
22263,tRNA,16s,16s_S.cerevisiae_domain3
22264,tRNA,16s,16s_S.cerevisiae_domain4
22265,tRNA,16s,16s_T.gondii_domain3
22266,tRNA,16s,16s_T.gondii_domain4
22267,tRNA,16s,16s_T.maritima_domain2
22268,tRNA,16s,16s_T.maritima_domain3
22269,tRNA,16s,16s_T.maritima_domain4
22270,tRNA,16s,16s_Z.mays_domain1
22271,tRNA,16s,16s_Z.mays_domain2
22272,tRNA,16s,16s_Z.mays_domain3
22273,tRNA,16s,16s_Z.mays_domain4
22274,tRNA,16s,16s_A.fulgidus_domain2
22275,tRNA,16s,16s_A.fulgidus_domain3
22276,tRNA,16s,16s_A.fulgidus_domain4
22277,tRNA,16s,16s_A.pyrophilus_domain2
22278,tRNA,16s,16s_A.pyrophilus_domain4
22279,tRNA,16s,16s_B.burgdorferi_domain2
22280,tRNA,16s,16s_B.burgdorferi_domain3
22281,tRNA,16s,16s_B.burgdorferi_domain4
22282,tRNA,16s,16s_B.subtilis_domain2
22283,tRNA,16s,16s_B.subtilis_domain3
22284,tRNA,16s,16s_B.subtilis_domain4
22285,tRNA,16s,16s_C.elegans_domain1
22286,tRNA,16s,16s_C.elegans_domain2
22287,tRNA,16s,16s_C.elegans_domain3
22288,tRNA,16s,16s_C.elegans_domain4
22289,tRNA,16s,16s_C.psittaci_domain2
22290,tRNA,16s,16s_C.psittaci_domain3
22291,tRNA,16s,16s_C.psittaci_domain4
22292,tRNA,16s,16s_C.reinhardtii.chloro_domain1
22293,tRNA,16s,16s_C.reinhardtii.chloro_domain2
22294,tRNA,16s,16s_C.reinhardtii.chloro_domain3
22295,tRNA,16s,16s_C.reinhardtii.chloro_domain4
22296,tRNA,16s,16s_C.reinhardtii.mito_domain1
22297,tRNA,16s,16s_C.reinhardtii.mito_domain2
22298,tRNA,16s,16s_C.reinhardtii.mito_domain3
22299,tRNA,16s,16s_C.reinhardtii.mito_domain4
22300,tRNA,16s,16s_D.melanogaster_domain4
22301,tRNA,16s,16s_E.coli_domain2
22302,tRNA,16s,16s_E.coli_domain3
22303,tRNA,16s,16s_E.coli_domain4
22304,tRNA,16s,16s_F.ananassa_domain3
